id,client_id,card_brand,card_number,expires,cvv,credit_limit,acct_open_date,year_pin_last_changed,days_since_last_trx,count_nonfraud_trx_L6M,amt_nonfraud_trx_L6M,count_fraud_trx_L6M,amt_fraud_trx_L6M
3269,1141,Amex,382984229682656,01/2030,950,Rp14.749.000,06/2009,2016,23,38.0,Rp19.364.600,,
3270,1213,JCB,6856082880767974,01/2027,86,Rp19.299.000,06/2009,2018,26,167.0,Rp125.052.200,,
3271,437,Mastercard,5745854957552328,08/2029,938,Rp43.441.000,06/2009,2012,14,196.0,Rp150.837.600,,
3272,1340,Mastercard,5056109817639748,08/2027,165,Rp28.967.000,06/2009,2012,5,391.0,Rp502.835.400,,
3273,494,Mastercard,5445638120890628,10/2027,265,Rp21.182.000,06/2009,2019,27,330.0,Rp205.301.000,,
3274,440,Mastercard,5432650033328112,04/2029,920,Rp8.327.000,06/2009,2015,604,,,,
3275,552,Mastercard,"5,11591E+15",12/2028,219,Rp29.226.000,06/2009,2015,6,783.0,Rp533.083.600,,
3277,996,Visa,4813292561037475,03/2029,979,Rp25.366.000,07/2005,2014,604,,,,
3278,1684,Visa,4814691024249332,01/2028,424,Rp8.943.000,06/2009,2017,19,258.0,Rp136.652.700,,
3279,1508,Visa,4609477454357089,01/2028,347,Rp19.063.000,06/2009,2013,8,142.0,Rp41.676.800,,
3280,1156,Visa,4129256843458775,08/2028,936,Rp139.238.000,06/2009,2015,1,368.0,Rp316.271.900,,
3281,1248,Visa,4737713633389782,11/2030,17,Rp23.104.000,06/2009,2013,604,,,,
3282,1229,Visa,4751829096986111,10/2030,153,Rp11.924.000,06/2009,2015,18,111.0,Rp139.226.700,,
3283,5,Visa,"4,06216E+15",10/2030,305,Rp19.277.000,06/2009,2018,14,135.0,Rp93.650.100,,
3284,419,Visa,4580608927025365,05/2026,312,Rp28.382.000,01/2007,2014,604,,,,
3285,699,Amex,361232830727034,08/2028,626,Rp14.906.000,06/2010,2010,16,175.0,Rp57.211.500,,
3286,831,JCB,6343000201050378,06/2026,991,Rp13.023.000,06/2010,2018,27,160.0,Rp163.700.500,,
3287,1075,Mastercard,5202477865497336,04/2028,861,Rp47.014.000,06/2010,2019,0,537.0,Rp240.419.200,,
3288,1910,Mastercard,5465784735932043,08/2027,490,Rp16.889.000,06/2010,2012,1,266.0,Rp142.729.200,,
3289,1259,Mastercard,5681560415834998,04/2027,699,Rp221.842.000,06/2010,2010,12,125.0,Rp132.041.800,,
3290,282,Mastercard,5420156044028724,03/2026,391,Rp15.783.000,06/2010,2019,22,157.0,Rp38.944.500,,
3291,1712,Mastercard,5526616116382741,10/2027,600,Rp33.271.000,06/2010,2015,28,272.0,Rp158.041.300,1.0,Rp1.116.800
3292,868,Mastercard,5925756786369213,02/2031,556,Rp10.669.000,06/2010,2014,50,10.0,Rp20.559.500,,
3293,1971,Mastercard,5670267603066033,02/2026,875,Rp27.417.000,06/2010,2020,13,249.0,Rp132.697.500,,
3294,69,Mastercard,5707448794545768,06/2030,39,Rp10.696.000,06/2010,2021,26,105.0,Rp34.445.400,1.0,Rp297.600
3295,1697,Mastercard,"5,86833E+15",01/2029,32,Rp29.373.000,06/2010,2014,15,113.0,Rp50.520.100,,
3296,1725,Mastercard,5197218235211418,01/2027,955,Rp48.561.000,06/2010,2025,24,104.0,Rp63.105.400,,
3297,1846,Mastercard,5762316813851481,10/2028,722,Rp10.826.000,06/2010,2017,23,189.0,Rp78.493.700,,
3298,2,Mastercard,5191615123045322,11/2026,485,Rp11.611.000,06/2010,2016,6,153.0,Rp73.139.700,,
3299,779,Mastercard,5510063639324759,09/2027,587,Rp19.923.000,06/2010,2015,19,43.0,Rp35.169.200,,
3300,1913,Visa,"4,0825E+15",03/2031,947,Rp33.530.000,04/2008,2015,604,,,,
3301,1559,Visa,4714754243202455,12/2028,297,Rp52.623.000,06/2010,2023,25,560.0,Rp206.962.800,,
3302,186,Visa,4219906676806338,11/2028,998,Rp13.964.000,06/2010,2016,604,,,,
3303,1669,Visa,4739603201770871,07/2029,48,Rp4.035.000,06/2010,2015,13,252.0,Rp120.282.900,,
3304,1670,Visa,4281818687372228,11/2026,956,Rp23.692.000,06/2010,2016,3,198.0,Rp209.693.800,,
3306,1694,Visa,4867107450868594,05/2030,494,Rp26.516.000,06/2010,2019,0,122.0,Rp133.010.500,,
3308,1082,Visa,4609569293297684,07/2026,165,Rp16.631.000,06/2010,2022,7,305.0,Rp260.151.500,,
3309,1195,JCB,6308747644809116,10/2027,62,Rp17.730.000,06/2011,2017,13,107.0,Rp110.729.000,,
3310,996,Mastercard,5691123059106648,08/2030,190,Rp29.593.000,06/2011,2016,29,204.0,Rp83.832.200,,
3312,578,Mastercard,5639231472661421,10/2027,482,Rp26.935.000,06/2006,2012,604,,,,
3313,94,Mastercard,5468915979157794,04/2026,571,Rp26.684.000,05/2007,2014,604,,,,
3314,1324,Mastercard,5465005714822989,08/2026,676,Rp16.318.000,06/2011,2011,5,97.0,Rp116.784.800,,
3315,1876,Mastercard,5986700523468552,12/2026,317,Rp33.815.000,06/2011,2011,4,41.0,Rp18.204.100,,
3317,1963,Mastercard,5735308019363324,02/2030,502,Rp39.691.000,06/2011,2011,21,373.0,Rp155.926.000,,
3318,1295,Mastercard,5253054637336998,05/2026,162,Rp17.858.000,06/2011,2014,27,714.0,Rp308.294.300,,
3319,1709,Mastercard,5109330727953243,12/2029,947,Rp21.120.000,06/2011,2015,6,309.0,Rp111.849.700,,
3321,982,Mastercard,5809911164005512,03/2029,820,Rp33.511.000,06/2011,2015,604,,,,
3322,1840,Mastercard,5359109609282459,05/2029,933,Rp34.049.000,06/2011,2012,29,400.0,Rp143.738.600,2.0,Rp588.100
3324,1262,Mastercard,5384973024512821,04/2028,569,Rp24.636.000,06/2011,2012,16,234.0,Rp61.715.600,,
3325,1514,Mastercard,5382732373960615,03/2026,56,Rp17.102.000,06/2011,2017,37,29.0,Rp45.554.700,,
3326,583,Mastercard,5799169833597049,01/2027,85,Rp5.465.000,06/2011,2018,16,238.0,Rp112.540.900,,
3327,1937,Mastercard,5663910895753021,08/2030,385,Rp19.161.000,06/2011,2011,29,184.0,Rp146.457.900,,
3328,809,Mastercard,5751825449090351,06/2031,741,Rp49.731.000,06/2011,2020,604,,,,
3329,1520,Visa,4185031026466058,08/2028,48,Rp38.510.000,06/2011,2018,3,148.0,Rp128.196.900,1.0,Rp22.400
3330,951,Visa,4717280495507382,05/2029,268,Rp13.139.000,06/2011,2015,3,59.0,Rp25.301.900,,
3332,692,Visa,4048124341417315,10/2027,117,Rp55.933.000,06/2011,2016,24,209.0,Rp78.774.200,,
3333,1228,Visa,4200226929304953,01/2028,587,Rp27.514.000,06/2011,2012,7,145.0,Rp78.961.400,1.0,Rp210.900
3334,1091,Visa,"4,56195E+15",08/2028,691,Rp34.116.000,06/2011,2016,18,229.0,Rp131.511.600,,
3336,1735,Visa,4497189555825931,04/2026,378,Rp11.485.000,06/2011,2020,19,99.0,Rp35.420.400,,
3337,866,Amex,399832211170214,11/2030,984,Rp7.060.000,06/2012,2012,27,196.0,Rp205.017.300,,
3338,1636,Amex,354505344407390,04/2026,793,Rp10.826.000,06/2012,2013,7,50.0,Rp23.434.200,,
3339,1810,Amex,358698367361738,11/2029,803,Rp12.395.000,06/2012,2022,15,99.0,Rp40.425.600,,
3340,170,Amex,332511890564170,05/2028,728,Rp17.887.000,06/2012,2012,21,155.0,Rp134.674.600,,
3341,551,Jcb,6207684045556324,01/2030,297,Rp628.000,06/2008,2015,604,,,,
3343,1997,Mastercard,5145075395048643,07/2026,818,Rp27.076.000,06/2012,2012,34,47.0,Rp27.383.700,,
3344,530,Mastercard,5919043204819594,02/2026,711,Rp23.631.000,06/2012,2012,18,212.0,Rp46.084.800,,
3345,99,Mastercard,5133994303927341,07/2026,12,Rp39.503.000,06/2012,2017,604,,,,
3346,1029,Mastercard,5044033311360211,06/2027,274,Rp20.020.000,06/2012,2014,3,40.0,Rp31.325.300,,
3347,1131,Mastercard,5677631162329488,08/2026,707,Rp28.556.000,11/2007,2013,604,,,,
3348,619,Mastercard,5531418228277739,06/2027,20,Rp52.278.000,06/2012,2015,5,118.0,Rp60.267.300,,
3349,553,Mastercard,5821391213524439,10/2029,652,Rp22.711.000,06/2012,2014,604,,,,
3350,790,Mastercard,"5,42297E+15",07/2026,803,Rp37.079.000,06/2012,2014,16,71.0,Rp38.218.000,,
3352,259,Mastercard,5738274444891252,04/2029,253,Rp22.575.000,06/2012,2012,604,,,,
3353,1037,Mastercard,"5,28199E+15",04/2026,313,Rp6.637.000,06/2012,2013,604,,,,
3354,375,Mastercard,5492294137017692,06/2028,745,Rp34.733.000,06/2012,2012,17,53.0,Rp26.830.300,1.0,Rp870.500
3355,1811,Mastercard,5978884065247077,10/2030,708,Rp151.623.000,06/2012,2012,11,170.0,Rp165.759.000,,
3356,898,Visa,4447989421793048,03/2028,995,Rp1.986.000,06/2012,2017,11,136.0,Rp53.847.700,,
3357,1511,Visa,4725438629956463,06/2028,675,Rp38.921.000,06/2012,2012,24,330.0,Rp168.120.600,,
3358,1987,Visa,4325487328684543,12/2029,692,Rp28.713.000,02/2009,2015,604,,,,
3359,1390,Visa,4936982658166186,02/2027,521,Rp21.338.000,06/2012,2012,604,,,,
3360,1951,Visa,4667539931017684,10/2026,724,Rp57.344.000,06/2012,2020,604,,,,
3361,721,Visa,"4,09336E+15",06/2027,202,Rp13.180.000,06/2012,2013,2,284.0,Rp61.271.000,,
3362,1209,Visa,4274911965973655,12/2026,786,Rp42.506.000,06/2012,2023,11,130.0,Rp94.926.200,,
3363,190,Visa,4685370244169283,04/2028,311,Rp12.467.000,06/2012,2019,8,283.0,Rp208.538.000,,
3364,1963,Visa,4714171193381622,11/2030,214,Rp28.844.000,06/2012,2014,6,344.0,Rp139.252.200,,
3365,1369,Visa,"4,18251E+15",11/2026,806,Rp14.121.000,06/2012,2014,1,352.0,Rp153.124.900,,
3366,801,Visa,4093859688530598,07/2028,643,Rp11.140.000,06/2012,2012,1,63.0,Rp55.571.100,,
3367,1967,Visa,4738213924782743,09/2026,383,Rp59.810.000,06/2012,2016,3,266.0,Rp191.187.900,,
3369,62,Visa,4228336071745123,06/2029,445,Rp2.446.000,06/2012,2015,30,123.0,Rp67.774.600,,
3370,1247,Visa,4303658032034982,04/2029,673,Rp26.303.000,06/2012,2012,8,97.0,Rp56.350.600,,
3371,1962,Visa,4415046745142821,12/2030,166,Rp32.949.000,06/2012,2020,33,37.0,Rp56.555.700,,
3372,1237,Visa,"4,92535E+15",09/2029,570,Rp8.859.000,06/2012,2024,16,190.0,Rp66.937.500,1.0,Rp2.934.000
3373,784,Amex,374653971503597,08/2029,358,Rp24.163.000,06/2013,2020,604,,,,
3374,1861,Amex,335960480212340,01/2027,29,Rp27.144.000,06/2013,2018,26,143.0,Rp162.254.300,1.0,Rp1.740.600
3375,634,Amex,355152345366905,01/2028,511,Rp17.416.000,06/2013,2021,28,184.0,Rp224.305.000,,
3376,948,JCB,6167888794302874,12/2027,138,Rp12.395.000,05/2011,2018,5,26.0,Rp15.617.500,,
3377,1874,Mastercard,5429789020188285,05/2030,674,Rp28.041.000,06/2013,2013,37,28.0,Rp26.957.500,,
3380,519,Mastercard,5167739038207671,02/2026,35,Rp19.382.000,06/2013,2013,26,218.0,Rp113.195.300,,
3381,1945,Mastercard,5131116413550841,03/2030,615,Rp18.376.000,06/2013,2024,25,141.0,Rp72.737.600,,
3382,1067,Mastercard,5309046764363183,03/2031,336,Rp22.870.000,06/2013,2016,16,142.0,Rp40.071.100,,
3383,1459,Mastercard,5197434740318528,08/2029,239,Rp19.939.000,06/2013,2013,3,718.0,Rp173.389.700,1.0,Rp1.531.000
3384,320,Mastercard,5421302444823985,09/2030,889,Rp23.993.000,06/2013,2016,16,193.0,Rp194.019.000,,
3386,1561,Mastercard,5551931585131534,04/2027,846,Rp28.085.000,06/2013,2015,28,200.0,Rp303.304.000,1.0,Rp24.500
3388,480,Mastercard,5732115154614439,01/2028,821,Rp38.911.000,06/2013,2018,17,55.0,Rp93.873.800,,
3389,1169,Mastercard,5148179955768342,02/2028,502,Rp4.856.000,06/2013,2017,6,69.0,Rp38.571.400,,
3390,1636,Mastercard,5891980090129648,05/2030,843,Rp8.786.000,06/2013,2016,24,55.0,Rp26.559.600,2.0,Rp2.642.900
3391,726,Mastercard,5620945785367038,12/2028,723,Rp20.190.000,06/2013,2016,7,232.0,Rp68.631.200,,
3392,1470,Mastercard,5205886351948913,08/2029,839,Rp9.397.000,06/2013,2019,21,89.0,Rp38.809.900,,
3394,638,Mastercard,5854204096882081,12/2029,551,Rp16.120.000,06/2013,2013,12,76.0,Rp77.338.300,,
3395,1827,Mastercard,5765181164708255,02/2028,980,Rp21.182.000,06/2013,2013,11,129.0,Rp148.367.300,,
3396,672,Mastercard,5302317645406586,04/2026,347,Rp14.744.000,02/2012,2015,1,99.0,Rp37.673.900,,
3397,1417,Mastercard,5164497134993115,09/2027,490,Rp45.211.000,06/2013,2020,13,72.0,Rp49.007.800,1.0,Rp8.983.500
3398,114,Mastercard,5563288095981743,07/2029,711,Rp43.064.000,06/2013,2015,12,898.0,Rp350.775.700,,
3399,1983,Mastercard,5634102457746992,02/2026,250,Rp27.771.000,06/2013,2014,23,122.0,Rp144.494.000,,
3400,246,Visa,4021539917884489,10/2031,497,Rp35.302.000,06/2013,2015,20,85.0,Rp203.198.800,,
3401,1883,Visa,4971073775593251,09/2030,354,Rp21.809.000,06/2013,2013,604,,,,
3402,665,Visa,4528444090805864,01/2028,349,Rp11.349.000,06/2013,2016,20,86.0,Rp43.814.400,,
3403,1210,Visa,"4,38997E+15",12/2026,347,Rp42.335.000,06/2013,2013,9,192.0,Rp87.174.400,1.0,Rp9.144.800
3405,10,Visa,4236022081985704,05/2028,326,Rp69.648.000,06/2013,2014,604,,,,
3406,516,Visa,4975809545606409,07/2026,799,Rp22.925.000,06/2013,2013,604,,,,
3407,1682,Visa,4404150274692596,03/2028,155,Rp36.796.000,06/2013,2016,14,317.0,Rp108.962.100,1.0,-Rp4.487.300
3408,1682,Visa,"4,8923E+15",11/2030,50,Rp21.182.000,06/2013,2013,19,19.0,Rp23.385.100,,
3409,1504,Visa,4320358361635021,08/2029,729,Rp25.204.000,06/2013,2016,30,45.0,Rp23.356.200,,
3410,917,Visa,4191974309505453,07/2030,802,Rp27.166.000,06/2013,2019,7,140.0,Rp83.194.200,,
3411,618,Visa,4377250779161296,02/2030,393,Rp19.606.000,06/2013,2015,27,117.0,Rp51.528.700,,
3412,900,Amex,347103137777594,12/2028,791,Rp7.688.000,06/2014,2014,7,200.0,Rp189.879.500,1.0,Rp6.276.000
3413,4,Amex,353090863754405,04/2030,451,Rp30.282.000,06/2014,2023,8,119.0,Rp89.376.800,2.0,Rp6.238.500
3414,597,Amex,309433518890778,08/2029,534,Rp43.148.000,06/2014,2014,10,94.0,Rp73.063.600,,
3415,1920,Amex,347590336473806,08/2027,561,Rp12.866.000,06/2014,2018,26,361.0,Rp371.695.100,,
3416,847,JCB,6133343341617022,10/2026,252,Rp15.219.000,12/2010,2016,34,11.0,Rp14.868.300,,
3417,84,Mastercard,5754695413159461,01/2030,939,Rp5.309.000,06/2014,2014,12,279.0,Rp131.436.200,1.0,Rp59.800
3418,1818,Mastercard,5630819721997639,03/2027,160,Rp37.171.000,06/2014,2020,12,323.0,Rp219.573.900,,
3420,636,Mastercard,5898219587988129,08/2028,295,Rp13.936.000,06/2014,2020,24,93.0,Rp54.643.300,,
3421,728,Mastercard,5554817119459376,06/2028,894,Rp17.116.000,05/2010,2014,8,7.0,Rp3.834.400,,
3423,148,Mastercard,5074266637803826,12/2031,211,Rp27.412.000,06/2014,2017,27,90.0,Rp43.441.700,1.0,Rp546.600
3424,1885,Mastercard,5077515394309071,01/2026,216,Rp34.353.000,06/2014,2014,28,466.0,Rp321.316.500,,
3425,740,Mastercard,5153811866078718,06/2027,115,Rp3.408.000,06/2014,2022,604,,,,
3427,1081,Mastercard,5741278205602111,01/2030,414,Rp16.318.000,06/2014,2015,22,405.0,Rp401.190.500,1.0,Rp897.600
3428,496,Mastercard,5432833513022597,11/2026,312,Rp4.279.000,06/2014,2019,16,139.0,Rp72.996.600,,
3430,794,Mastercard,5794165239075456,10/2030,465,Rp17.516.000,01/2011,2015,30,28.0,Rp9.706.800,,
3431,726,Mastercard,"5,93242E+15",02/2026,180,Rp43.576.000,06/2014,2017,13,232.0,Rp98.290.400,,
3432,1505,Mastercard,"5,06099E+15",02/2027,181,Rp43.692.000,06/2014,2016,604,,,,
3434,604,Mastercard,5400936415005056,11/2030,816,Rp52.025.000,06/2014,2018,18,145.0,Rp140.820.400,,
3435,1678,Mastercard,5240082203312523,05/2027,393,Rp39.267.000,06/2014,2014,15,168.0,Rp66.883.800,,
3436,1412,Mastercard,5818161374881413,05/2027,212,Rp16.324.000,06/2014,2015,17,136.0,Rp119.758.000,,
3437,1577,Mastercard,5764651900129904,03/2030,596,Rp3.196.000,06/2014,2018,2,58.0,Rp49.416.400,,
3438,1659,Mastercard,5642115649403351,03/2026,731,Rp36.216.000,06/2014,2014,1,233.0,Rp90.768.800,1.0,Rp1.012.500
3439,566,Mastercard,5578674156872455,02/2029,118,Rp17.259.000,06/2014,2014,22,271.0,Rp160.120.600,,
3440,1758,Visa,4053406246662206,09/2026,491,Rp21.203.000,06/2014,2023,18,182.0,Rp67.155.300,2.0,Rp10.149.400
3441,345,Visa,4346937080498804,09/2030,769,Rp12.395.000,06/2014,2014,13,304.0,Rp196.032.300,,
3443,846,Visa,4518067619451768,12/2023,429,Rp0,06/2014,2016,604,,,,
3444,1644,Visa,4715738219735937,07/2029,643,Rp17.102.000,06/2014,2014,7,150.0,Rp116.845.800,,
3445,844,Visa,4150285670737087,04/2028,896,Rp15.690.000,05/2013,2021,6,74.0,Rp73.203.100,,
3446,509,Visa,4119030099012884,08/2028,613,Rp39.683.000,06/2014,2014,17,282.0,Rp126.184.900,1.0,Rp1.936.300
3447,1083,Visa,4275554691937663,08/2028,49,Rp8.647.000,02/2010,2017,86,5.0,Rp1.579.300,,
3448,92,Visa,4130167694765134,06/2030,299,Rp53.539.000,06/2014,2014,27,165.0,Rp80.763.000,,
3449,1507,Visa,4613081576154866,05/2026,531,Rp30.079.000,06/2014,2018,7,123.0,Rp30.202.300,,
3450,1651,Visa,4274011202694035,06/2028,289,Rp39.853.000,06/2014,2017,20,845.0,Rp1.071.909.000,1.0,Rp4.486.700
3451,1245,Visa,4110883178370891,04/2030,317,Rp15.533.000,06/2014,2014,26,185.0,Rp107.863.900,,
3452,497,Visa,4995171731187347,07/2030,745,Rp18.514.000,06/2014,2017,20,69.0,Rp54.195.400,,
3453,371,Visa,4175643298974575,02/2028,790,Rp42.962.000,06/2014,2019,4,375.0,Rp389.752.900,,
3454,1084,Visa,4105025447291578,07/2029,810,Rp55.335.000,06/2014,2014,6,201.0,Rp92.560.700,,
3455,976,Visa,4440574696341642,04/2026,962,Rp26.901.000,06/2014,2015,12,186.0,Rp137.768.600,,
3456,48,Visa,4456924264973452,03/2030,483,Rp15.845.000,06/2014,2018,8,168.0,Rp76.397.900,,
3457,921,Visa,4319734914723878,05/2026,720,Rp55.030.000,06/2014,2014,8,118.0,Rp121.873.800,,
3458,172,Visa,4366055356305424,06/2027,186,Rp27.952.000,06/2014,2015,13,156.0,Rp102.138.700,,
3460,105,Visa,4754007965044975,01/2027,604,Rp16.788.000,06/2014,2018,604,,,,
3461,1535,Visa,4086767707930248,06/2025,906,Rp14.435.000,06/2014,2014,21,164.0,Rp158.717.400,,
3462,880,Amex,338000149804579,04/2028,657,Rp14.906.000,09/2013,2019,604,,,,
3463,434,Amex,386984033021293,01/2027,449,Rp24.320.000,06/2015,2017,25,465.0,Rp401.060.700,,
3464,1370,Amex,354174665165986,02/2029,490,Rp39.382.000,06/2015,2015,21,142.0,Rp169.078.200,,
3466,1219,Mastercard,5096150037217374,10/2030,862,Rp51.625.000,06/2015,2015,15,382.0,Rp373.989.300,,
3467,882,Mastercard,5707305515533516,04/2026,203,Rp2.882.000,06/2015,2015,25,221.0,Rp118.819.400,,
3468,1394,Mastercard,5542638681640102,05/2026,555,Rp30.748.000,06/2015,2015,19,223.0,Rp125.054.100,1.0,Rp24.800
3469,1283,Mastercard,"5,29353E+15",04/2029,542,Rp20.083.000,06/2015,2017,6,206.0,Rp207.547.900,,
3470,112,Mastercard,5374280583814639,12/2030,56,Rp20.781.000,06/2015,2017,27,272.0,Rp120.940.300,,
3471,1029,Mastercard,5986920336497205,09/2029,114,Rp24.938.000,06/2015,2015,14,209.0,Rp140.765.400,,
3472,1050,Mastercard,5254337924232892,07/2030,93,Rp16.041.000,06/2015,2021,9,399.0,Rp270.148.600,,
3473,1675,Mastercard,5418223001029976,06/2027,550,Rp52.947.000,06/2015,2015,16,248.0,Rp255.921.700,,
3474,648,Mastercard,5409476939542313,01/2026,683,Rp14.435.000,06/2015,2015,24,205.0,Rp51.945.200,,
3475,32,Mastercard,5694871166428059,12/2026,965,Rp17.449.000,06/2015,2018,12,128.0,Rp83.760.700,,
3476,1503,Mastercard,5527540454179734,09/2029,594,Rp24.401.000,06/2015,2019,30,67.0,Rp25.583.500,,
3477,849,Mastercard,5311017800546224,03/2026,133,Rp23.361.000,09/2013,2016,23,48.0,Rp14.020.600,,
3479,1563,Mastercard,5377821284992062,11/2028,138,Rp4.550.000,06/2015,2015,13,248.0,Rp152.856.500,,
3480,859,Mastercard,5947211336145075,03/2030,807,Rp26.333.000,06/2015,2016,2,152.0,Rp76.913.300,,
3481,71,Mastercard,5344072434039629,12/2026,462,Rp14.278.000,05/2012,2021,604,,,,
3482,1982,Mastercard,5919565574478949,10/2030,306,Rp38.657.000,06/2015,2015,604,,,,
3483,895,Mastercard,5670044732419726,05/2030,368,Rp18.985.000,06/2015,2020,19,157.0,Rp105.069.500,,
3484,106,Mastercard,5834792674235708,05/2028,402,Rp14.860.000,06/2015,2016,1,226.0,Rp45.771.800,,
3485,1472,Mastercard,5352913241091954,09/2030,231,Rp39.595.000,06/2015,2016,604,,,,
3486,1504,Mastercard,5039473078606416,09/2030,356,Rp9.414.000,06/2015,2016,27,84.0,Rp47.757.800,,
3488,391,Mastercard,5021628982108623,08/2030,87,Rp18.533.000,06/2015,2015,26,78.0,Rp39.843.500,,
3489,1493,Visa,4642496218651973,09/2029,594,Rp22.594.000,06/2015,2017,6,192.0,Rp247.974.100,,
3490,370,Visa,4015096339812707,02/2029,494,Rp13.351.000,06/2015,2015,17,120.0,Rp87.794.800,,
3492,746,Visa,4795565502176661,01/2027,731,Rp10.512.000,06/2015,2016,26,259.0,Rp166.535.800,1.0,Rp987.700
3493,1728,Visa,4209145697099683,10/2028,498,Rp17.102.000,06/2015,2018,9,49.0,Rp71.592.700,,
3494,650,Visa,4534523963991464,11/2028,855,Rp5.962.000,06/2015,2016,2,51.0,Rp27.460.100,,
3495,875,Visa,4016664416211109,05/2030,840,Rp11.924.000,06/2015,2015,21,121.0,Rp99.494.300,,
3496,1540,Visa,4495172888223801,12/2029,269,Rp20.711.000,06/2015,2016,18,425.0,Rp350.065.400,,
3497,288,Visa,4495057265994448,01/2028,846,Rp1.745.000,06/2015,2015,604,,,,
3498,1063,Visa,4724626131573867,06/2029,408,Rp14.592.000,06/2015,2015,23,302.0,Rp230.539.700,,
3499,1615,Visa,4279264771451574,02/2026,378,Rp21.396.000,06/2015,2017,3,49.0,Rp69.318.600,,
3500,944,Visa,4582418773157215,12/2027,935,Rp40.010.000,06/2015,2017,25,281.0,Rp545.436.900,,
3501,1241,Visa,4617983811742101,03/2029,469,Rp14.647.000,06/2015,2015,16,374.0,Rp464.373.300,,
3502,1710,Visa,4945896135256781,05/2027,82,Rp18.357.000,06/2015,2019,18,122.0,Rp94.923.600,,
3503,61,Visa,4873170994873047,12/2027,510,Rp30.225.000,06/2015,2015,9,178.0,Rp113.300.600,,
3504,1577,Visa,4991364969575729,01/2027,244,Rp34.516.000,06/2015,2020,22,43.0,Rp22.776.700,1.0,Rp333.700
3505,228,Visa,4213207721993381,01/2029,746,Rp2.667.000,06/2015,2015,604,,,,
3506,1642,Visa,4941217468452968,01/2029,160,Rp19.142.000,06/2015,2015,20,69.0,Rp45.199.600,,
3507,1091,Visa,"4,72486E+15",08/2030,403,Rp19.926.000,06/2015,2018,12,85.0,Rp114.328.300,,
3508,1508,Amex,377302862567108,02/2030,524,Rp13.650.000,06/2016,2016,23,40.0,Rp29.011.100,,
3509,1006,Amex,375781387847037,09/2027,910,Rp17.102.000,06/2016,2016,26,165.0,Rp150.123.700,,
3510,1609,Amex,339792898644120,06/2029,936,Rp25.261.000,06/2016,2016,4,78.0,Rp77.583.200,,
3511,1347,Amex,343289673294707,02/2027,678,Rp20.554.000,06/2016,2016,15,128.0,Rp119.832.800,,
3512,612,JCB,6459832607723477,03/2027,613,Rp14.592.000,06/2016,2016,604,,,,
3513,46,Mastercard,5718393085724653,11/2028,117,Rp37.956.000,06/2016,2016,21,113.0,Rp141.063.100,1.0,-Rp5.177.700
3514,1564,Mastercard,5158754138100901,07/2030,813,Rp24.822.000,06/2016,2016,6,226.0,Rp64.517.500,1.0,Rp6.870.200
3516,808,Mastercard,5868987765320423,01/2030,849,Rp18.718.000,06/2016,2016,10,251.0,Rp321.651.900,,
3517,869,Mastercard,5737557443858194,11/2026,462,Rp27.618.000,06/2016,2016,20,81.0,Rp65.474.100,,
3519,899,Mastercard,"5,97258E+15",11/2030,369,Rp34.788.000,06/2016,2021,604,,,,
3520,249,Mastercard,5920164874148882,05/2028,535,Rp23.104.000,06/2016,2016,25,98.0,Rp46.654.500,,
3521,502,Mastercard,5031093004521446,07/2029,834,Rp651.000,06/2016,2018,11,622.0,Rp245.886.800,,
3522,1843,Mastercard,5247241630893016,02/2026,285,Rp19.125.000,06/2016,2016,28,210.0,Rp117.874.600,,
3523,343,Mastercard,5806194988137545,10/2027,655,Rp19.299.000,06/2016,2016,3,71.0,Rp46.339.200,,
3524,1398,Mastercard,5061425671526062,09/2028,21,Rp31.537.000,06/2016,2017,23,175.0,Rp213.344.600,,
3525,1725,Mastercard,5810332499908324,12/2030,932,Rp22.054.000,06/2016,2016,6,100.0,Rp80.184.100,1.0,Rp1.163.100
3526,864,Mastercard,"5,76689E+15",12/2028,9,Rp8.943.000,06/2016,2016,604,,,,
3527,287,Mastercard,5291762862057509,10/2026,269,Rp41.461.000,06/2016,2016,4,143.0,Rp52.614.500,,
3528,173,Mastercard,5072626821657978,08/2028,701,Rp23.066.000,06/2016,2016,0,392.0,Rp483.564.000,,
3530,1931,Visa,4333340134035074,03/2030,27,Rp27.144.000,06/2016,2016,10,775.0,Rp740.874.200,,
3531,1495,Visa,"4,21134E+15",06/2027,108,Rp66.276.000,06/2016,2017,28,143.0,Rp103.397.100,,
3532,1376,Visa,4888780238652712,01/2028,905,Rp35.524.000,06/2016,2016,13,247.0,Rp115.903.400,,
